ObjId,DocumentType,DocId,DocketId,Title,Food,Tobacco
0900006484a12399,Other,FDA-2021-P-0136-0002,FDA-2021-P-0136,acknowledgment letter from fda dms to principal lassman law +policy,0,0
0900006484a122da,Other,FDA-2021-P-0136-0001,FDA-2021-P-0136,citizen petition from lassman law+policy,0,0
0900006484c0fc86,Other,FDA-2021-P-0136-0003,FDA-2021-P-0136,"interim response to principal, lassman law+policy from fda cder",0,0
09000064806f11a5,Other,FDA-2007-P-0009-0006,FDA-2007-P-0009,fda response to the honorable dianne feinstein [in support of casa/cp1-fda-2007-p-0009-0002] - letter,0,0
0900006480c759f1,Other,FDA-2007-P-0009-0009,FDA-2007-P-0009,interim response to the national center on addiction and substance abuse at columbia university,0,0
09000064806eeeee,Other,FDA-2007-P-0009-0005,FDA-2007-P-0009,the national center on addiction and substance abuse at columbia university to fda commissioner von eschenbach - letter,0,0
09000064804292e5,Other,FDA-2007-P-0009-0002,FDA-2007-P-0009,the national center on addiction and substance abuse at columbia university (casa) - citizen petition,0,0
0900006480bd780f,Other,FDA-2007-P-0009-0007,FDA-2007-P-0009,"national center on addiction and substance abuse (casa) at columbia university to fda/cder, january 31, 2011  - letter",0,0
090000648054899d,Other,FDA-2007-P-0009-0003,FDA-2007-P-0009,center for drug evaluation and research to the national center for addiction and substance abuse at columbia university - letter,0,0
0900006480c014b2,Other,FDA-2007-P-0009-0008,FDA-2007-P-0009,national center on addiction and substance abuse (casa) - supplement,0,0
0900006481334521,Other,FDA-2007-P-0009-0010,FDA-2007-P-0009,fda/cder response to national center on addiction and substance abuse at columbia university - denial of petition,0,0
09000064804292e0,Other,FDA-2007-P-0009-0001,FDA-2007-P-0009,acknowledgement letter to the national center on addiction and substance abuse at columbia university,0,0
0900006480a52aac,Notice,FDA-2009-D-0319-0001,FDA-2009-D-0319,guidance for industry and food and drug administration staff; in vitro diagnostic 2009 h1n1 tests for use in the 2009 h1n1 emergency; availability,1,0
0900006480a5303e,Other,FDA-2009-D-0319-0002,FDA-2009-D-0319,guidance for industry and food and drug administration staff; in vitro diagnostic 2009 h1n1 tests for use in the 2009 h1n1 emergency; availability,1,0
0900006484e357a9,Supporting & Related Material,FDA-2021-P-1209-0004,FDA-2021-P-1209,"attachment - labeling ketorolac  10mg rs re suitability petition from senores pharmaceuticals, inc.",0,0
0900006484e35b43,Supporting & Related Material,FDA-2021-P-1209-0003,FDA-2021-P-1209,"attachment 1 - orange book: approved drug products with therapeutic equivalence evaluations re suitability petition from senores pharmaceuticals, inc.",0,0
0900006484e35b44,Supporting & Related Material,FDA-2021-P-1209-0005,FDA-2021-P-1209,"attachment 3 - draft labeling re suitability petition from senores pharmaceuticals, inc.",0,0
0900006484e357ad,Supporting & Related Material,FDA-2021-P-1209-0007,FDA-2021-P-1209,"attachment - 5 - bio guidance re suitability petition from senores pharmaceuticals, inc.",0,0
0900006484e35b20,Other,FDA-2021-P-1209-0001,FDA-2021-P-1209,"suitability petition from senores pharmaceuticals, inc.",0,0
0900006484e357ac,Supporting & Related Material,FDA-2021-P-1209-0006,FDA-2021-P-1209,"attachment 4 - labeling side by side comparision re suitability petition from senores pharmaceuticals, inc.",0,0
0900006484e357a7,Other,FDA-2021-P-1209-0002,FDA-2021-P-1209,"acknowledgment letter from fda dms to senores pharmaceuticals, inc.",0,0
0900006483e81982,Supporting & Related Material,FDA-2019-P-3946-0009,FDA-2019-P-3946,exhibit 7 - changes in the prevalence of the most common causes of chronic liver diseases in the united states from 1988 to 2008 re citizens petition from persion pharmaceuticals llc,0,0
0900006483e8180b,Supporting & Related Material,FDA-2019-P-3946-0003,FDA-2019-P-3946,exhibit 1 - opioid safety in patients with renal or hepatic dysfunction re citizens petition from persion pharmaceuticals llc,0,0
0900006483e81070,Other,FDA-2019-P-3946-0002,FDA-2019-P-3946,acknowledgment letter from fda dms to persion pharmaceuticals llc,0,0
0900006483e8197f,Supporting & Related Material,FDA-2019-P-3946-0006,FDA-2019-P-3946,"exhibit 4 - declaration of craig antell, d.o. re citizens petition from persion pharmaceuticals llc",0,0
0900006483e8180c,Supporting & Related Material,FDA-2019-P-3946-0004,FDA-2019-P-3946,exhibit 2 - effects of renal impairment and hepatic impairment on the pharmacokinetics of hydrocodone after administration of a novel extended-release hydrocodone tablet formulated with oraguardtm technology re citizens petition from persion pharmaceuticals llc,0,0
0900006483e81983,Supporting & Related Material,FDA-2019-P-3946-0010,FDA-2019-P-3946,exhibit 8 - pain and opioid use in chronic liver disease re citizens petition from persion pharmaceuticals llc,0,0
0900006483e81984,Supporting & Related Material,FDA-2019-P-3946-0011,FDA-2019-P-3946,exhibit 9 - highlights of prescribing information re citizens petition from persion pharmaceuticals llc,0,0
0900006483edb9e9,Other,FDA-2019-P-3946-0012,FDA-2019-P-3946,withdrawal from persion pharmaceuticals llc,0,0
0900006483e81981,Supporting & Related Material,FDA-2019-P-3946-0008,FDA-2019-P-3946,"exhibit 6 - the role of opioid prescription in incident opioid abuse and
dependence among individuals with chronic non-cancer pain:
the role of opioid prescription re citizens petition from persion pharmaceuticals llc",0,0
0900006483e80a6b,Other,FDA-2019-P-3946-0001,FDA-2019-P-3946,citizens petition from persion pharmaceuticals llc,0,0
0900006483e81980,Supporting & Related Material,FDA-2019-P-3946-0007,FDA-2019-P-3946,exhibit 5 - cohort study of the impact of high-dose opiod analgesics on overdose mortality re citizens petition from persion pharmaceuticals llc,0,0
0900006483eefbb5,Other,FDA-2019-P-3946-0013,FDA-2019-P-3946,citizen petition from persion pharmaceuticals llc,0,0
0900006483e8180d,Supporting & Related Material,FDA-2019-P-3946-0005,FDA-2019-P-3946,"exhibit 3 - declaration of christopher g. gharibo, m.d. re citizens petition from persion pharmaceuticals llc",0,0
090000648214dcb7,Supporting & Related Material,FDA-2016-P-2375-0003,FDA-2016-P-2375,attachment 1 orange book: approved drug products with therapeutic equivalence evaluations re citizen petition from akorn specialty generics,0,0
090000648214dcb5,Other,FDA-2016-P-2375-0002,FDA-2016-P-2375,acknowledgement letter from fda ddm to akorn specialty generics,0,0
09000064824992f8,Other,FDA-2016-P-2375-0004,FDA-2016-P-2375,interim response letter from cder to akorn pharmaceuticals,0,0
090000648214dcaf,Other,FDA-2016-P-2375-0001,FDA-2016-P-2375,citizen petition from akorn specialty generics,0,0
09000064839ac1b4,Other,FDA-2016-P-2375-0005,FDA-2016-P-2375,"letter from fda cder to akorn pharmaceuticals, mylan pharmaceuticals, inc., gland pharma limited, foley & lardner llp",0,0
09000064824c39f7,Other,FDA-2017-P-1002-0002,FDA-2017-P-1002,"acknowledgment letter from fda ddm to inrange systems, inc.",0,0
0900006482bc4d77,Other,FDA-2017-P-1002-0003,FDA-2017-P-1002,"denial response from fda cdrh to inrange systems, inc",0,0
09000064824c39f5,Other,FDA-2017-P-1002-0001,FDA-2017-P-1002,"citizen petition from inrange systems, inc.",0,0
090000648324fef3,Other,FDA-2018-P-1808-0001,FDA-2018-P-1808,"citizen petition from lachman consultant services, inc",0,0
090000648324fef8,Supporting & Related Material,FDA-2018-P-1808-0003,FDA-2018-P-1808,"attachment 1 orange book re citizen petition from lachman consultant services, inc",0,0
090000648324fef5,Other,FDA-2018-P-1808-0002,FDA-2018-P-1808,"acknowledgment letter from fda ddm to lachman consultant services, inc",0,0
090000648324fef9,Supporting & Related Material,FDA-2018-P-1808-0004,FDA-2018-P-1808,"attachment 2 proposed labeling re citizen petition from lachman consultant services, inc",0,0
090000648324ff54,Supporting & Related Material,FDA-2018-P-1808-0005,FDA-2018-P-1808,"attachment 3 approved labeling for reference listed drug re citizen petition from lachman consultant services, inc",0,0
0900006482b87979,Other,FDA-2017-P-5967-0002,FDA-2017-P-5967,acknowledgement letter from fda ddm to apotex inc.,0,0
0900006482c9fa7e,Other,FDA-2017-P-5967-0005,FDA-2017-P-5967,final petition response,0,0
0900006482c98464,Notice,FDA-2017-P-5967-0004,FDA-2017-P-5967,"determination that trintellix (vortioxetine hydrobromide) oral
tablet, eq 15 milligram base, was not withdrawn from sale for reasons of safety or effectiveness",0,0
0900006482b87977,Other,FDA-2017-P-5967-0001,FDA-2017-P-5967,citizen petition from apotex inc.,0,0
0900006482b8797d,Supporting & Related Material,FDA-2017-P-5967-0003,FDA-2017-P-5967,attachment 1 - orange book: approved drug products with therapeutic equivalence  evaluations re citizen petition from apotex inc.,0,0
090000648248674c,Other,FDA-2017-P-0398-0001,FDA-2017-P-0398,citizen petition from florek & endres pllc,0,0
0900006482486750,Supporting & Related Material,FDA-2017-P-0398-0003,FDA-2017-P-0398,attachment 1 nda # 21-217 detail record from the current electronic edition of the orange book re citizen petition from florek & endres pllc,0,0
0900006482486752,Supporting & Related Material,FDA-2017-P-0398-0004,FDA-2017-P-0398,"attachment 2 exalgo® (hydromorphone hcl), extended-release tablets, for oral use package insert (rld labeling) re citizen petition from florek & endres pllc",0,0
0900006482c0602e,Other,FDA-2017-P-0398-0005,FDA-2017-P-0398,withdrawal from florek & endres pllc,0,0
090000648248674e,Other,FDA-2017-P-0398-0002,FDA-2017-P-0398,acknowledgement letter from fda ddm to florek & endress pllc,0,0
090000648190535c,Notice,FDA-2014-N-1009-0002,FDA-2014-N-1009,"agency information collection activities; submission for office of
management and budget review; comment request; information
request regarding ph of smokeless tobacco products",0,1
09000064817d76c9,Notice,FDA-2014-N-1009-0001,FDA-2014-N-1009,"agency information collection activities; proposed collection;
comment request; information request regarding ph of smokeless
tobacco products",0,1
09000064811607d1,Other,FDA-2012-P-1107-0002,FDA-2012-P-1107,acknowledgement letter to fziomed inc. (hogan lovells us llp),0,0
090000648167003e,Other,FDA-2012-P-1107-0028,FDA-2012-P-1107,"letter from fziomed , inc, (nogan lovells us llp) to fda cdrh",0,0
0900006481718955,Other,FDA-2012-P-1107-0038,FDA-2012-P-1107,letter from fda cdrh to fda oc,0,0
090000648171893c,Other,FDA-2012-P-1107-0037,FDA-2012-P-1107,letter from fda cdrh to fda oc,0,0
0900006481717052,Other,FDA-2012-P-1107-0035,FDA-2012-P-1107,letter from fda cdrh to fda ddm and fda oc,0,0
0900006481a54871,Other,FDA-2012-P-1107-0040,FDA-2012-P-1107,"letter from oc to fziomed, inc. (hunton and williams, llp) closing the docket",0,0
0900006481735188,Notice,FDA-2012-P-1107-0039,FDA-2012-P-1107,"oxiplex/sp gel; fziomed, incorporated’s petition for review of
the food and drug administration’s denial of premarket approval; notice
of meeting cancellation",1,0
090000648146356b,Other,FDA-2012-P-1107-0022,FDA-2012-P-1107,fda/oc response to fziomed inc. (hogan lovells us llp) - petition approval,0,0
09000064816700b4,Other,FDA-2012-P-1107-0029,FDA-2012-P-1107,"memorandum from fda cdrh to division of dockets management and administrative team for the office of the commissioner dated march 14, 2014",0,0
09000064819a8a56,Other,FDA-2012-P-1107-0041,FDA-2012-P-1107,withdrawal from hunton & williams,0,0
09000064817168f7,Other,FDA-2012-P-1107-0034,FDA-2012-P-1107,letter from fda cdrh to fda ddm and fda oc,0,0
09000064815a2dce,Other,FDA-2012-P-1107-0024,FDA-2012-P-1107,letter from fda cdrh to hogan lovell us llp and cdrh,0,0
09000064816f9561,Notice,FDA-2012-P-1107-0033,FDA-2012-P-1107,"oxiplex®/sp gel; fziomed, incorporated’s petition for review of
the food and drug administration’s denial of premarket approval; notice
of meeting",1,0
09000064816e9fee,Other,FDA-2012-P-1107-0032,FDA-2012-P-1107,letter from fda/oc to hogan lovells us llp and cdrh,0,0
0900006481718745,Other,FDA-2012-P-1107-0036,FDA-2012-P-1107,letter from fda cdrh to fda oc,0,0
09000064816d9ef2,Other,FDA-2012-P-1107-0031,FDA-2012-P-1107,letter from fda/oc to hogan lovells us llp and cdrh,0,0
0900006481535e8b,Other,FDA-2012-P-1107-0023,FDA-2012-P-1107,memorandum from fda cdrh to ddm,0,0
090000648162f9f1,Other,FDA-2012-P-1107-0026,FDA-2012-P-1107,"letter from fziomed, inc. (hogan lovells us llp)",0,0
0900006481160690,Other,FDA-2012-P-1107-0001,FDA-2012-P-1107,fziomed inc. (hogan lovells us llp) - citizen petition,0,0
09000064816b29e7,Other,FDA-2012-P-1107-0030,FDA-2012-P-1107,cdrh executive summary for the 515(g)(2) panel to review the denial of p070023,0,0
0900006481674ae0,Other,FDA-2012-P-1107-0025,FDA-2012-P-1107,letter from fda cder to hogan lovells us llp and fda cdrh,0,0
0900006481869ed8,Supporting & Related Material,FDA-2014-P-1044-0003,FDA-2014-P-1044,attachment ii current drug shortage bulletin: mercaptopurine tablets re citizen petition from zydus pharmaceuticals inc fda-2014-p-1044-0001,0,0
090000648198fde8,Other,FDA-2014-P-1044-0007,FDA-2014-P-1044,"withdrawal from zydus pharmaceuticals (usa), inc.",0,0
0900006481869ed9,Supporting & Related Material,FDA-2014-P-1044-0004,FDA-2014-P-1044,attachment iii  orange book: approved drug products with therapeutic equivalence evaluations re citizen petition from zydus pharmaceuticals inc fda-2014-p-1044-0001,0,0
0900006481869b15,Supporting & Related Material,FDA-2014-P-1044-0005,FDA-2014-P-1044,shipping label re citizen petition from zydus pharmaceuticals inc,0,0
0900006481869e84,Supporting & Related Material,FDA-2014-P-1044-0002,FDA-2014-P-1044,attachment i cited correspondence re citizen petition from zydus pharmaceuticals inc fda-2014-p-1044-0001,0,0
0900006481869e82,Other,FDA-2014-P-1044-0006,FDA-2014-P-1044,acknowledgement letter from fda ddm to zydus pharmaceuticals inc,0,0
0900006481869e80,Other,FDA-2014-P-1044-0001,FDA-2014-P-1044,citizen petition from zydus pharmaceuticals inc,0,0
0900006481223059,Other,FDA-2013-D-0168-0002,FDA-2013-D-0168,draft guidance for industry and staff; recommendations for labeling medical products to inform users the product or product container is not made with natural rubber latex,0,0
0900006481223626,Notice,FDA-2013-D-0168-0001,FDA-2013-D-0168,draft guidance for industry and staff; availability: recommendations for labeling medical products to inform users the product or product container is not made with natural rubber latex,0,0
0900006481954f4b,Other,FDA-2013-D-0168-0010,FDA-2013-D-0168,"recommendations for labeling medical products to inform users that
the product or product container is not made with natural rubber latex;
guidance for industry and food and drug administration staff.",1,0
0900006481953f62,Notice,FDA-2013-D-0168-0009,FDA-2013-D-0168,"recommendations for labeling medical products to inform users that
the product or product container is not made with natural rubber latex;
guidance for industry and food and drug administration staff; availability.",1,0
0900006482922b8d,Supporting & Related Material,FDA-2017-P-4233-0004,FDA-2017-P-4233,attachment 2 - draft insert labeling for proposed product re citizen petition from lachman consultant services inc,0,0
0900006482922b8e,Supporting & Related Material,FDA-2017-P-4233-0005,FDA-2017-P-4233,"attachment 3 - approved labeling for reference-listed drug, vimpat (lacosamide) tablets re citizien petition from lachman consultant services inc",0,0
0900006482922b8c,Supporting & Related Material,FDA-2017-P-4233-0003,FDA-2017-P-4233,"attachment 1 -  approved drug products with therapeutic equivalence evaluations, electronic orange book listing, accessed 7/12/17 re citizen petition lachman consultant services inc",0,0
