ObjId,DocumentType,DocId,DocketId,Title
09000064804744da,Other,FDA-2004-P-0401-0003,FDA-2004-P-0401,"HFD-005 to Foley & Lardner, LLP"
090000648048633c,Other,FDA-2005-P-0517-0618,FDA-2005-P-0517,Wyeth (Wiley Rein & Fielding LLP) - Citizen Petition
090000648048634c,Other,FDA-2005-P-0517-0228,FDA-2005-P-0517,Acknowledgement Letter to Wyeth (Wiley Rein & Fielding LLP)
0900006480499293,Other,FDA-2005-P-0517-0306,FDA-2005-P-0517,See FDA-2005-P-0517-0028
0900006480499294,Other,FDA-2005-P-0517-0028,FDA-2005-P-0517,"FDA Center for Drug Evaluation and Research to Wiley, Rein, & Felding, LLP"
09000064804862b2,Supporting & Related Material,FDA-2005-P-0517-0001,FDA-2005-P-0517,Acknowledgement Letter to Wyeth (Wiley Rein & Fielding LLP) re FDA-2005-P-0517-0228
0900006480486387,Supporting & Related Material,FDA-2005-P-0517-0646,FDA-2005-P-0517,International Academy of Compounding Pharmacists (IACP) - Comment re FDA-2005-P-0517-0629
090000648049c0bd,Other,FDA-2005-P-0517-0649,FDA-2005-P-0517,FDA Office of Regulatory Affairs to Wyeth (Wiley Rein & Fielding LLP) - Partial Petition Approval/Denial
0900006480a421e1,Notice,FDA-2009-N-0483-0001,FDA-2009-N-0483,Agency Information Collection Activities; Proposed Collection; Comment Request; Medical Device User Fee Cover Sheet; Form FDA 3601
0900006480a7f651,Notice,FDA-2009-N-0483-0002,FDA-2009-N-0483,Agency Information Collection Activities; Submission for Office of Management and Budget Review; Comment Request; Medical Device User Fee Cover Sheet-Form FDA 3601
0900006480ae71a4,Notice,FDA-2009-N-0483-0003,FDA-2009-N-0483,"Agency Information Collection Activities; Proposals, Submissions, and Approvals: Medical Device User Fee Cover Sheet (Form FDA 3601)"
0900006480558358,Notice,FDA-1995-P-0003-0001,FDA-1995-P-0003,FDA
0900006480558359,Other,FDA-1995-P-0003-0003,FDA-1995-P-0003,Indiana Medical Device Mfg Council - Citizen Petition
0900006480558364,Notice,FDA-1995-P-0003-0002,FDA-1995-P-0003,FDA
0900006481cde6a0,Supporting & Related Material,FDA-2015-P-3876-0002,FDA-2015-P-3876,Press Release - EPA Will Propose Rule to Protect Waterways by Reducing Mercury from Dental Offices re Citizen Petition from World Alliance for Mercury-Free Dentistry
0900006481cde6a3,Supporting & Related Material,FDA-2015-P-3876-0003,FDA-2015-P-3876,"Letter to the Honorable John Kerry, Secretary of State re Citizen Petition from World Alliance for Mercury-Free Dentistry"
0900006481cde6ce,Supporting & Related Material,FDA-2015-P-3876-0004,FDA-2015-P-3876,State Department Urged to Press FDA to Curb Mercury Dental Fillings re Citizen Petition from World Alliance for Mercury-Free Dentistry
0900006481cde6d0,Supporting & Related Material,FDA-2015-P-3876-0006,FDA-2015-P-3876,Minamata Convention  on Mercury (2013) re Citizen Petition from World Alliance for Mercury-Free Dentistry
0900006481cde6cf,Supporting & Related Material,FDA-2015-P-3876-0005,FDA-2015-P-3876,The Real Cost of Dental Mercury re Citizen Petition from World Alliance for Mercury-Free Dentistry
0900006481cde4c4,Other,FDA-2015-P-3876-0001,FDA-2015-P-3876,Citizen Petition from World Alliance for Mercury-Free Dentistry
0900006481cde6d2,Supporting & Related Material,FDA-2015-P-3876-0007,FDA-2015-P-3876,"Changing Patterns in the Use, Recycling, and Material Substitution of Mercury in the United States (2013) re Citizen Petition from World Alliance for Mercury-Free Dentistry"
0900006481f7825f,Other,FDA-2015-P-3876-0009,FDA-2015-P-3876,Interim Response to World Alliance for Mercury-Free Dentistry
0900006481cdeba5,Other,FDA-2015-P-3876-0008,FDA-2015-P-3876,Acknowledgement Letter from FDA DDM to World Alliance for Mercury-Free Dentistry
0900006483bdc637,Supporting & Related Material,FDA-2019-P-1911-0004,FDA-2019-P-1911,Appendix II - Akeo Paper - Japanese and English Translation re: Acknowledgment Letter from FDA DDM to Keller and Heckman LLP
0900006483bdc5c9,Other,FDA-2019-P-1911-0001,FDA-2019-P-1911,"Citizen Petition from Keller and Heckman LLP on behalf of Nexira, Ingredion and TIC Gums, Alland and Robert, Importers Service Corporation"
09000064841096fd,Other,FDA-2019-P-1911-0007,FDA-2019-P-1911,Interim Response Letter from FDA CFSAN to Keller and Heckman LLP
0900006483bdc4df,Other,FDA-2019-P-1911-0002,FDA-2019-P-1911,Acknowledgment Letter from FDA DDM to Keller and Heckman LLP
0900006484325a5e,Other,FDA-2019-P-1911-0008,FDA-2019-P-1911,Final Response Letter from FDA CFSAN to Keller and Heckman LLP
0900006483bdc636,Supporting & Related Material,FDA-2019-P-1911-0003,FDA-2019-P-1911,Appendix I - Manufacturing Process of Gum Acacia re: Acknowledgment Letter from FDA DDM to Keller and Heckman LLP
0900006483bdc638,Supporting & Related Material,FDA-2019-P-1911-0005,FDA-2019-P-1911,Appendix III - University of Minnesota Study (2019) re: Acknowledgment Letter from FDA DDM to Keller and Heckman LLP
0900006483bdc639,Supporting & Related Material,FDA-2019-P-1911-0006,FDA-2019-P-1911,Appendix IV - GI Labs Study (2019)  re: Acknowledgment Letter from FDA DDM to Keller and Heckman LLP
0900006484dbcb6f,Other,FDA-2021-P-1082-0001,FDA-2021-P-1082,Suitability Petition from HYMAN PHELPS MCNAMARA P.C.
0900006484dbd0f0,Other,FDA-2021-P-1082-0002,FDA-2021-P-1082,Acknowledgment Letter from FDA DMS to HYMAN PHELPS MCNAMARA PC
09000064846c79c1,Other,FDA-2019-P-5833-0008,FDA-2019-P-5833,"Letter from FDA CDER to Archway Apothecary, LLC"
0900006484202825,Supporting & Related Material,FDA-2019-P-5833-0005,FDA-2019-P-5833,"Attachment 3 - A Pilot Study Investigating Changes in the Human Plasma and Urine NAD+ Metabolome During a 6 Hour Intravenous Infusion of NAD re: Citizen Petition from Archway Apothecary, LLC"
0900006484202826,Supporting & Related Material,FDA-2019-P-5833-0006,FDA-2019-P-5833,"Attachment 4 - Archway Apothecary NAD Potency Test Results re: Citizen Petition from Archway Apothecary, LLC."
0900006484202823,Supporting & Related Material,FDA-2019-P-5833-0003,FDA-2019-P-5833,"Attachment 1- Intravenous Administration of Nicotinamide Adenine Dinucleotide Significantly Reduces Self Report Craving Ratings Associated with Opiate and Alcohol Withdrawal re: Citizen Petition from Archway Apothecary, LLC"
0900006484202827,Supporting & Related Material,FDA-2019-P-5833-0007,FDA-2019-P-5833,"Attachment 5 - Beta-Nicotinamide Adenine Dnucleotide (NAD) Method Validation Final Report re: Citizen Petition from Archway Apothecary, LLC"
0900006484202221,Other,FDA-2019-P-5833-0001,FDA-2019-P-5833,"Citizen Petition from Archway Apothecary, LLC"
090000648420281f,Other,FDA-2019-P-5833-0002,FDA-2019-P-5833,"Acknowledgment Letter from FDA DMS to Archway Apothecary, LLC"
0900006484202824,Supporting & Related Material,FDA-2019-P-5833-0004,FDA-2019-P-5833,"Attachment 2 - Therapeutic Effect of BR+NAD on Opioid and Alcohol Withdrawal: Implications for Clinical Populations RE: Citizen Petition from Archway Apothecary, LLC"
090000648294dcbd,Supporting & Related Material,FDA-2017-P-4352-0005,FDA-2017-P-4352,"Attachment 5 - CDC Guideline for Prescribing Opioids for Chronic Pain-4 re Citizen Petition from  Pharmaceutical Manufacturing Research Services, Inc."
090000648294dcbf,Supporting & Related Material,FDA-2017-P-4352-0007,FDA-2017-P-4352,Attachment 10 - Opioid Abuse in Chronic Pain _ Misconceptions and Mitigation Strategies-3
090000648294e0b5,Supporting & Related Material,FDA-2017-P-4352-0009,FDA-2017-P-4352,"Attachment 12 - CDC, Understanding the Epidemic-1 re Citizen Petition from  Pharmaceutical Manufacturing Research Services, Inc."
090000648294e0ba,Supporting & Related Material,FDA-2017-P-4352-0014,FDA-2017-P-4352,"Attachment 22- NIDA, Overdose Death Rates re Citizen Petition from  Pharmaceutical Manufacturing Research Services, Inc."
090000648294e0b6,Supporting & Related Material,FDA-2017-P-4352-0010,FDA-2017-P-4352,"Attachment 13- CDC, Opioid Overdose-1 re Citizen Petition from  Pharmaceutical Manufacturing Research Services, Inc."
090000648294e0b7,Supporting & Related Material,FDA-2017-P-4352-0011,FDA-2017-P-4352,"Attachment 14 - CDC, Opioid Data Analysis-1 re Citizen Petition from  Pharmaceutical Manufacturing Research Services, Inc."
090000648294e0b9,Supporting & Related Material,FDA-2017-P-4352-0013,FDA-2017-P-4352,"Attachment 18 - Characteristics of Initial Prescription Episodes and Likelihood of Long-Term Opioid Use Supplemental Table re Citizen Petition from  Pharmaceutical Manufacturing Research Services, Inc."
090000648294dcb7,Other,FDA-2017-P-4352-0001,FDA-2017-P-4352,"Citizen Petition from  Pharmaceutical Manufacturing Research Services, Inc."
090000648294dcbe,Supporting & Related Material,FDA-2017-P-4352-0006,FDA-2017-P-4352,"Attachment 9 - A Proactive Response to Prescription Opioid Abuse-3 re Citizen Petition from  Pharmaceutical Manufacturing Research Services, Inc."
090000648294e0b4,Supporting & Related Material,FDA-2017-P-4352-0008,FDA-2017-P-4352,"Attachment 11- The Promotion and Marketing of OxyContin Commercial Triumph, Public Health Tragedy-1 re Citizen Petition from  Pharmaceutical Manufacturing Research Services, Inc."
0900006482d155a7,Other,FDA-2017-P-4352-0017,FDA-2017-P-4352,Petition Denial from FDA CDER to E. Thompson
090000648294dcb9,Other,FDA-2017-P-4352-0002,FDA-2017-P-4352,"Acknowledgement Letter from FDA DDM to  Pharmaceutical Manufacturing Research Services, Inc."
090000648294dcbb,Supporting & Related Material,FDA-2017-P-4352-0003,FDA-2017-P-4352,"Attachment 3 - Assessment of Analgesic Treatment of Chronic Pain A Public Workshop Transcripts May 31 2013-2 re Citizen Petition from  Pharmaceutical Manufacturing Research Services, Inc."
090000648294dcbc,Supporting & Related Material,FDA-2017-P-4352-0004,FDA-2017-P-4352,"Attachment 4 - Reducing the Risks of Relief _ The CDC Opioid-Prescribing Guideline re Citizen Petition from  Pharmaceutical Manufacturing Research Services, Inc."
090000648294e0b8,Supporting & Related Material,FDA-2017-P-4352-0012,FDA-2017-P-4352,"Attachment 17- Characteristics of Initial Prescription Episodes and Likelihood of Long-Term Opioid Use-1 re Citizen Petition from  Pharmaceutical Manufacturing Research Services, Inc."
0900006481b72890,Other,FDA-2015-P-2413-0002,FDA-2015-P-2413,"Acknowledgement Letter from FDA DDM to Acura Pharmaceuticals, Inc."
0900006481b7283a,Other,FDA-2015-P-2413-0001,FDA-2015-P-2413,"Citizen Petition from Acura Pharmaceuticals, Inc."
0900006481d86833,Other,FDA-2015-P-2413-0003,FDA-2015-P-2413,"Citizen Petition Denial Response from FDA CDER to Acura Pharmaceuticals, Inc."
090000648427fd4c,Other,FDA-2020-P-0129-0002,FDA-2020-P-0129,"Acknowledgment Letter from FDA DMS to Hyman, Phelps & McNamara, P. C."
090000648427fd4b,Other,FDA-2020-P-0129-0001,FDA-2020-P-0129,"Citizen Petition from Hyman, Phelps & McNamara, P. C."
090000648494ab9b,Other,FDA-2020-P-0129-0004,FDA-2020-P-0129,"Letter from Hyman, Phelps & McNamara, PC"
09000064849583ce,Other,FDA-2020-P-0129-0005,FDA-2020-P-0129,"Withdrawal from Hyman, Phelps & McNamara P.C."
090000648472a159,Other,FDA-2020-P-0129-0003,FDA-2020-P-0129,"Letter from FDA CDER to Hyman, Phelps & McNamara, P. C."
090000648322c949,Other,FDA-2017-P-6745-0008,FDA-2017-P-6745,Supplement from Foley Hoag LLP
0900006482ce1f74,Supporting & Related Material,FDA-2017-P-6745-0004,FDA-2017-P-6745,Exhibit 2 United States Patent for Method for Production of Botulinum Toxin re Citizen Petition from Foley Hoag LLP on behalf of Medytox Inc.
0900006483a33cac,Other,FDA-2017-P-6745-0010,FDA-2017-P-6745,Response Letter from FDA CDER to Foley Hoag LLP
09000064833225c5,Other,FDA-2017-P-6745-0009,FDA-2017-P-6745,Interim Response Letter from FDA CDER to Foley Hoag LLP
0900006482ce20b6,Supporting & Related Material,FDA-2017-P-6745-0006,FDA-2017-P-6745,Exhibit 4 Notarial Certificate from E-Hyun Law Firm and Notary Office re Citizen Petition from Foley Hoag LLP on behalf of Medytox Inc.
0900006482ce20b7,Supporting & Related Material,FDA-2017-P-6745-0007,FDA-2017-P-6745,"Exhibit 5 Earnings Review Report from Korea Investment & Securitties Co., Ltd. re Citizen Petition from Foley Hoag LLP on behalf of Medytox Inc."
0900006482ce1f71,Other,FDA-2017-P-6745-0002,FDA-2017-P-6745,Acknowledgement Letter from FDA DDM to Foley Hoag LLP
0900006482ce1f73,Supporting & Related Material,FDA-2017-P-6745-0003,FDA-2017-P-6745,"Exhibit 1 Declaration of Theresa J. Smith, M.S. re Citizen Petition from Foley Hoag LLP on behalf of Medytox Inc."
0900006482ce1f75,Supporting & Related Material,FDA-2017-P-6745-0005,FDA-2017-P-6745,Exhibit 3 Transcript of text from Geotext Translations re Citizen Petition from Foley Hoag LLP on behalf of Medytox Inc.
0900006482ce1f6f,Other,FDA-2017-P-6745-0001,FDA-2017-P-6745,Citizen Petition from Foley Hoag LLP on behalf of Medytox Inc.
0900006481d7e89a,Supporting & Related Material,FDA-2015-P-4529-0006,FDA-2015-P-4529,Exhibit F Sumant Ramachandra Lessons for the United States: Biosimilar Market Development Worldwide re: Citizen Petition from UAW Retiree Medical Benefits Trust
0900006481d7e3dd,Other,FDA-2015-P-4529-0001,FDA-2015-P-4529,Citizen Petition from UAW Retiree Medical Benefits Trust
0900006481d7e456,Supporting & Related Material,FDA-2015-P-4529-0003,FDA-2015-P-4529,Exhibit A  Kevin Riley Citi on the Impact of Biosimilars and Losing $360 Billion in Revenues re: Citizen Petition from UAW Retiree Medical Benefits Trust
0900006481d7e89b,Supporting & Related Material,FDA-2015-P-4529-0007,FDA-2015-P-4529,Exhibit G Mark McCamish Effect of Naming on Competition and Innovation re: Citizen Petition from UAW Retiree Medical Benefits Trust
0900006481d7e89d,Supporting & Related Material,FDA-2015-P-4529-0009,FDA-2015-P-4529,Exhibit I Transcript from PBS Newshour What's keeping less expensive biologic drugs from the U.S. market? re: Citizen Petition from UAW Retiree Medical Benefits Trust
0900006481fe0138,Other,FDA-2015-P-4529-0011,FDA-2015-P-4529,Interim Response May 19 2016
0900006481d7e89c,Supporting & Related Material,FDA-2015-P-4529-0008,FDA-2015-P-4529,Exhibit H What you need to know about Biosimilar Medicinal Products re: Citizen Petition from UAW Retiree Medical Benefits Trust
0900006481d7e459,Supporting & Related Material,FDA-2015-P-4529-0004,FDA-2015-P-4529,Exhibit B Pfizer to Acquire Hospira re: Citizen Petition from UAW Retiree Medical Benefits Trust
0900006481d7e89f,Supporting & Related Material,FDA-2015-P-4529-0010,FDA-2015-P-4529,Exhibit K Investor Statement on Board Oversight of BIosimilar Issues re: Citizen Petition from UAW Retiree Medical Benefits Trust
09000064820aa053,Other,FDA-2015-P-4529-0012,FDA-2015-P-4529,Petition Denial Letter
0900006481d7e3e4,Other,FDA-2015-P-4529-0002,FDA-2015-P-4529,Acknowledgement Letter from FDA DDM to UAW Retiree Medical Benefits Trust
0900006481d7e45d,Supporting & Related Material,FDA-2015-P-4529-0005,FDA-2015-P-4529,Exhibit D Fernandez and Hurtado Biosimilars: Company Strategies to Capture Value from the Biologics Market re: Citizen Petition from UAW Retiree Medical Benefits Trust
09000064827ded10,Supporting & Related Material,FDA-2017-P-4027-0003,FDA-2017-P-4027,Attachment 1 Annex I - Orange book details - Prednisone Tablets 1 mg
09000064827ded0d,Other,FDA-2017-P-4027-0002,FDA-2017-P-4027,Acknowledgment Letter from FDA DDM  to Strides Pharma Inc.
09000064827de997,Other,FDA-2017-P-4027-0001,FDA-2017-P-4027,Citizen Petition from Strides Pharma Inc
0900006482ce317c,Other,FDA-2017-P-4027-0005,FDA-2017-P-4027,Relisting Notice Meticorten
0900006482cc9ac1,Notice,FDA-2017-P-4027-0004,FDA-2017-P-4027,"Determination That METICORTEN (Prednisone) Tablets, 1 Milligram and 5
Milligrams, Were Not Withdrawn From Sale for Reasons of Safety or
Effectiveness"
09000064849a0b49,Supporting & Related Material,FDA-2020-P-2296-0011,FDA-2020-P-2296,Reference 8. - British National Formulary RE: Citizen Petition from Parenteral Technologies LLC
09000064849a0b54,Supporting & Related Material,FDA-2020-P-2296-0022,FDA-2020-P-2296,Reference 19. - Do Parents give what they Intend -OTC Meds re: Citizen Petition from Parenteral Technologies LLC
09000064849a0b4d,Supporting & Related Material,FDA-2020-P-2296-0015,FDA-2020-P-2296,Reference 12. - Temple Comments to FDA RE: Citizen Petition from Parenteral Technologies LLC
0900006484b3cd5f,Other,FDA-2020-P-2296-0025,FDA-2020-P-2296,"Interim Response Letter from FDA CDER to Parenteral Technologies, LLC"
090000648499cb09,Other,FDA-2020-P-2296-0001,FDA-2020-P-2296,Citizen Petition from Parenteral Technologies LLC
09000064849a0b4e,Supporting & Related Material,FDA-2020-P-2296-0016,FDA-2020-P-2296,Reference 13. - Temple Comparison of Dosign Regimens and Report on Three Legacy Studies
09000064849a0b51,Supporting & Related Material,FDA-2020-P-2296-0019,FDA-2020-P-2296,Reference 16. - Acute Pain Underdosing RE: Citizen Petition from Parenteral Technologies LLC
09000064849a09d1,Supporting & Related Material,FDA-2020-P-2296-0003,FDA-2020-P-2296,References_ PDF_ Citizen Petition_Parenteral Technologies re: Citizen Petition from Parenteral Technologies LLC
09000064849a0b45,Supporting & Related Material,FDA-2020-P-2296-0007,FDA-2020-P-2296,Reference 4. - Evaluation of Aspirin-Acetaminophen Combination RE: Citizen Petition from Parenteral Technologies LLC
09000064849a0b47,Supporting & Related Material,FDA-2020-P-2296-0009,FDA-2020-P-2296,Reference 6. - Windofer A. Vogel RE: Citizen Petition from Parenteral Technologies LLC
09000064849a0b4b,Supporting & Related Material,FDA-2020-P-2296-0013,FDA-2020-P-2296,Reference 10. Temple Pediatric Dosing of Acetaminophen RE: Citizen Petition from Parenteral Technologies LLC
